emp_id,year,mes,hours_normal,hours_extra,absence,absence_unapprove,lateness,rating
EI9400047ES,2025,6,143,2,0,0,2,3
EI9400047ES,2025,7,166,7,1,0,0,4
EI9400047ES,2025,8,156,5,0,0,0,2
EI9400047ES,2025,9,158,3,1,1,0,2
EI9400047ES,2025,10,169,0,0,1,2,3
EI9400047ES,2025,11,164,4,0,1,3,2
EI9400047ES,2025,12,155,5,1,0,0,2
EI9400047ES,2026,1,158,6,1,0,1,2
EI1400048ES,2025,2,157,1,1,0,1,4
EI1400048ES,2025,3,176,2,0,0,0,2
EI1400048ES,2025,4,152,0,0,0,1,2
EI1400048ES,2025,5,148,6,1,0,0,1
EI1400048ES,2025,6,163,5,0,1,3,3
EI1400048ES,2025,7,151,8,0,0,1,3
EI1400048ES,2025,8,168,12,0,0,2,2
EI1400048ES,2025,9,162,7,1,1,1,2
EI1400048ES,2025,10,168,2,0,0,4,4
EI1400048ES,2025,11,162,9,0,0,2,3
EI1400048ES,2025,12,156,3,0,1,0,1
EI1400048ES,2026,1,151,0,0,0,1,3
EI1300049ES,2025,2,169,1,0,1,2,3
EI1300049ES,2025,3,152,7,2,0,0,3
EI1300049ES,2025,4,166,2,0,0,0,3
EI1300049ES,2025,5,157,9,0,0,1,3
EI1300049ES,2025,6,151,3,0,0,0,3
EI1300049ES,2025,7,151,3,1,0,0,1
EI1300049ES,2025,8,156,7,0,0,2,3
EI1300049ES,2025,9,160,3,0,0,2,2
EI1300049ES,2025,10,171,4,1,1,0,3
EI1300049ES,2025,11,167,6,0,0,0,3
EI1300049ES,2025,12,178,10,1,0,1,3
EI1300049ES,2026,1,159,1,1,0,1,3
EI0800050ES,2025,2,154,3,0,1,1,2
EI0800050ES,2025,3,163,3,1,0,2,2
EI0800050ES,2025,4,156,6,1,0,1,3
EI0800050ES,2025,5,162,3,0,1,0,3
EI0800050ES,2025,6,165,2,2,1,2,4
EI0800050ES,2025,7,165,5,0,0,3,3
EI0800050ES,2025,8,164,5,0,0,2,2
EI0800050ES,2025,9,155,1,1,0,1,3
EI0800050ES,2025,10,149,7,2,0,1,2
EI0800050ES,2025,11,144,0,0,0,0,3
EI0800050ES,2025,12,154,3,2,1,1,3
EI0800050ES,2026,1,156,6,0,0,1,3
EI1100051ES,2025,2,151,3,0,0,0,3
EI1100051ES,2025,3,167,8,0,0,1,2
EI1100051ES,2025,4,168,7,0,1,1,2
EI1100051ES,2025,5,163,7,0,0,0,2
EI1100051ES,2025,6,152,0,1,0,2,3
EI1100051ES,2025,7,156,1,3,0,0,2
EI1100051ES,2025,8,177,8,1,0,0,3
EI1100051ES,2025,9,162,7,1,0,2,4
EI1100051ES,2025,10,160,6,0,0,1,3
EI1100051ES,2025,11,168,13,1,0,1,3
EI1100051ES,2025,12,154,15,0,1,2,3
EI1100051ES,2026,1,162,7,0,0,1,3
EI9900052ES,2025,2,157,11,1,0,1,1
EI9900052ES,2025,3,169,1,0,0,1,2
EI9900052ES,2025,4,159,0,2,0,3,3
EI9900052ES,2025,5,164,0,0,0,1,3
EI9900052ES,2025,6,161,12,0,0,1,3
EI9900052ES,2025,7,162,4,0,0,2,3
EI9900052ES,2025,8,153,9,1,0,1,1
EI9900052ES,2025,9,148,5,1,0,0,1
EI9900052ES,2025,10,164,11,0,1,4,3
EI9900052ES,2025,11,159,14,1,0,0,1
EI9900052ES,2025,12,177,4,1,0,0,4
EI9900052ES,2026,1,164,5,1,0,2,3
EI1500053ES,2025,2,157,1,1,0,0,1
EI1500053ES,2025,3,174,7,1,1,0,3
EI1500053ES,2025,4,162,12,2,0,1,1
EI1500053ES,2025,5,168,2,0,0,0,1
EI1500053ES,2025,6,168,3,0,0,1,3
EI1500053ES,2025,7,165,3,0,0,1,2
EI1500053ES,2025,8,164,12,2,0,1,3
EI1500053ES,2025,9,178,2,0,0,1,3
EI1500053ES,2025,10,158,5,0,1,2,3
EI1500053ES,2025,11,141,1,0,0,1,2
EI1500053ES,2025,12,143,5,0,0,1,2
EI1500053ES,2026,1,150,2,0,0,2,3
EI2100054ES,2025,2,165,4,0,0,0,3
EI2100054ES,2025,3,161,12,1,0,0,3
EI2100054ES,2025,4,154,4,1,2,0,3
EI2100054ES,2025,5,165,1,0,0,1,1
EI2100054ES,2025,6,150,5,2,0,0,2
EI2100054ES,2025,7,165,3,0,1,1,1
EI2100054ES,2025,8,159,2,0,0,0,3
EI2100054ES,2025,9,155,0,1,0,1,2
EI2100054ES,2025,10,153,7,0,1,1,3
EI2100054ES,2025,11,149,8,1,1,2,2
EI2100054ES,2025,12,163,0,1,0,1,2
EI2100054ES,2026,1,157,5,1,1,4,4
EI2000055ES,2025,2,155,7,1,0,1,2
EI2000055ES,2025,3,154,6,0,0,1,2
EI2000055ES,2025,4,155,4,0,0,2,3
EI2000055ES,2025,5,142,10,1,0,1,1
EI2000055ES,2025,6,154,6,0,1,0,1
EI2000055ES,2025,7,152,9,0,0,1,3
EI2000055ES,2025,8,158,4,1,0,1,3
EI2000055ES,2025,9,159,2,1,1,0,2
EI2000055ES,2025,10,153,8,4,0,2,3
EI2000055ES,2025,11,157,6,0,0,0,3
EI2000055ES,2025,12,164,8,1,0,0,1
EI2000055ES,2026,1,157,7,0,0,2,3
EI1600056ES,2025,2,156,1,1,0,0,3
EI1600056ES,2025,3,154,7,0,0,0,3
EI1600056ES,2025,4,162,13,1,0,2,4
EI1600056ES,2025,5,160,6,2,0,0,2
EI1600056ES,2025,6,162,7,1,0,0,3
EI1600056ES,2025,7,169,4,0,0,0,3
EI1600056ES,2025,8,155,3,0,1,0,1
EI1600056ES,2025,9,158,2,0,0,2,3
EI1600056ES,2025,10,160,1,0,0,2,1
EI1600056ES,2025,11,162,3,1,0,0,3
EI1600056ES,2025,12,146,8,0,0,3,3
EI1600056ES,2026,1,170,3,0,0,0,2
EI1400057ES,2025,2,162,23,0,0,1,3
EI1400057ES,2025,3,162,3,2,0,0,3
EI1400057ES,2025,4,170,8,0,0,1,2
EI1400057ES,2025,5,160,8,1,1,0,2
EI1400057ES,2025,6,154,7,2,0,1,3
EI1400057ES,2025,7,163,3,0,0,0,2
EI1400057ES,2025,8,162,3,0,0,2,3
EI1400057ES,2025,9,154,3,1,1,1,3
EI1400057ES,2025,10,162,4,2,0,2,3
EI1400057ES,2025,11,164,3,0,0,2,2
EI1400057ES,2025,12,161,2,1,0,1,3
EI1400057ES,2026,1,158,12,1,0,0,3
EI9700058ES,2025,2,163,1,1,0,1,3
EI9700058ES,2025,3,168,4,1,0,0,2
EI9700058ES,2025,4,172,1,0,0,2,3
EI9700058ES,2025,5,168,6,1,0,0,2
EI9700058ES,2025,6,149,6,2,0,1,1
EI9700058ES,2025,7,162,4,1,1,0,3
EI9700058ES,2025,8,151,13,4,0,1,3
EI9700058ES,2025,9,149,9,0,0,0,2
EI9700058ES,2025,10,169,13,1,0,1,1
EI9700058ES,2025,11,160,4,1,0,0,1
EI9700058ES,2025,12,160,7,1,1,1,3
EI9700058ES,2026,1,152,1,1,0,2,3
EI1600059ES,2025,2,152,11,0,1,0,3
EI1600059ES,2025,3,161,6,0,0,0,2
EI1600059ES,2025,4,158,7,0,0,3,3
EI1600059ES,2025,5,155,3,0,0,0,3
EI1600059ES,2025,6,164,10,1,0,0,2
EI1600059ES,2025,7,168,6,0,0,1,3
EI1600059ES,2025,8,165,1,1,0,0,3
EI1600059ES,2025,9,182,10,0,0,1,2
EI1600059ES,2025,10,152,3,0,0,1,3
EI1600059ES,2025,11,177,1,1,0,0,2
EI1600059ES,2025,12,153,5,0,0,1,2
EI1600059ES,2026,1,157,0,0,0,1,1
EI1200060ES,2025,2,164,16,0,0,1,3
EI1200060ES,2025,3,150,4,1,1,1,1
EI1200060ES,2025,4,151,3,0,0,3,2
EI1200060ES,2025,5,172,7,0,0,1,3
EI1200060ES,2025,6,155,4,1,0,2,3
EI1200060ES,2025,7,164,5,0,0,1,3
EI1200060ES,2025,8,166,1,0,0,0,3
EI1200060ES,2025,9,155,22,0,1,0,3
EI1200060ES,2025,10,153,13,0,0,2,1
EI1200060ES,2025,11,152,6,1,0,1,3
EI1200060ES,2025,12,156,2,0,2,3,3
EI1200060ES,2026,1,165,3,0,0,0,2
EI2600061ES,2025,2,177,1,0,0,3,3
EI2600061ES,2025,3,153,7,1,1,0,3
EI2600061ES,2025,4,161,4,1,1,1,2
EI2600061ES,2025,5,155,1,2,0,1,3
EI2600061ES,2025,6,157,6,1,1,2,3
EI2600061ES,2025,7,156,6,0,0,1,2
EI2600061ES,2025,8,153,7,0,0,2,1
EI2600061ES,2025,9,158,12,1,0,3,3
EI2600061ES,2025,10,161,15,0,0,0,1
EI2600061ES,2025,11,156,4,2,3,1,2
EI2600061ES,2025,12,161,3,1,0,3,3
EI2600061ES,2026,1,151,11,1,0,1,2
EI2300062ES,2025,2,156,2,1,0,1,4
EI2300062ES,2025,3,166,12,1,0,0,3
EI2300062ES,2025,4,146,4,2,0,2,3
EI2300062ES,2025,5,150,4,1,0,2,3
EI2300062ES,2025,6,157,4,1,0,0,3
EI2300062ES,2025,7,153,3,1,1,0,3
EI2300062ES,2025,8,148,1,0,0,0,2
EI2300062ES,2025,9,163,6,1,0,0,3
EI2300062ES,2025,10,156,1,0,0,1,3
EI2300062ES,2025,11,159,1,0,1,1,3
EI2300062ES,2025,12,154,12,1,0,1,2
EI2300062ES,2026,1,160,8,0,0,2,3
EI1000063ES,2025,2,160,15,1,0,3,3
EI1000063ES,2025,3,156,1,0,0,1,3
EI1000063ES,2025,4,166,6,1,0,1,2
EI1000063ES,2025,5,152,11,0,1,0,1
EI1000063ES,2025,6,148,6,1,0,0,1
EI1000063ES,2025,7,172,9,0,1,0,3
EI1000063ES,2025,8,183,2,0,0,2,4
EI1000063ES,2025,9,156,3,2,0,2,4
EI1000063ES,2025,10,159,3,0,1,2,3
EI1000063ES,2025,11,160,7,0,0,1,2
EI1000063ES,2025,12,168,3,0,0,1,3
EI1000063ES,2026,1,159,0,0,0,0,3
EI1700064ES,2025,2,156,5,0,0,1,2
EI1700064ES,2025,3,133,2,0,0,1,3
EI1700064ES,2025,4,158,4,2,0,1,3
EI1700064ES,2025,5,152,6,2,0,1,3
EI1700064ES,2025,6,165,1,2,0,2,3
EI1700064ES,2025,7,160,6,1,0,4,3
EI1700064ES,2025,8,157,4,0,0,1,3
EI1700064ES,2025,9,173,9,2,0,0,3
EI1700064ES,2025,10,158,1,3,0,0,2
EI1700064ES,2025,11,149,4,1,0,1,3
EI1700064ES,2025,12,160,2,0,0,2,2
EI1700064ES,2026,1,163,2,0,0,2,3
EI9900065ES,2025,2,162,22,0,1,0,3
EI9900065ES,2025,3,167,8,0,0,0,2
EI9900065ES,2025,4,154,4,0,0,1,2
EI9900065ES,2025,5,143,13,1,0,2,3
EI9900065ES,2025,6,157,3,0,0,3,2
EI9900065ES,2025,7,162,3,0,0,0,3
EI9900065ES,2025,8,161,1,1,0,0,1
EI9900065ES,2025,9,160,1,0,0,0,4
EI9900065ES,2025,10,170,10,0,3,0,3
EI9900065ES,2025,11,152,4,0,2,1,1
EI9900065ES,2025,12,173,10,1,1,1,3
EI9900065ES,2026,1,166,16,0,0,1,3
EI2500066ES,2025,2,144,1,0,1,2,3
EI2500066ES,2025,3,171,1,0,0,2,2
EI2500066ES,2025,4,170,5,0,0,3,3
EI2500066ES,2025,5,159,6,2,0,0,3
EI2500066ES,2025,6,175,4,0,0,0,2
EI2500066ES,2025,7,167,5,1,0,1,3
EI2500066ES,2025,8,158,2,1,0,1,3
EI2500066ES,2025,9,168,1,1,0,1,2
EI2500066ES,2025,10,155,3,1,0,0,3
EI2500066ES,2025,11,167,8,1,0,1,3
EI2500066ES,2025,12,164,10,0,0,1,3
EI2500066ES,2026,1,153,9,0,0,0,3
EI0500067ES,2025,2,163,7,0,0,1,2
EI0500067ES,2025,3,158,7,0,0,1,3
EI0500067ES,2025,4,162,3,0,0,0,1
EI0500067ES,2025,5,163,19,0,0,2,3
EI0500067ES,2025,6,172,7,1,0,0,3
EI0500067ES,2025,7,161,6,1,0,0,2
EI0500067ES,2025,8,154,2,1,0,3,4
EI0500067ES,2025,9,154,3,0,0,2,3
EI0500067ES,2025,10,161,8,0,0,0,3
EI0500067ES,2025,11,155,5,2,0,0,3
EI0500067ES,2025,12,173,0,0,1,0,2
EI0500067ES,2026,1,167,2,1,0,3,3
EI1200068ES,2025,2,155,0,1,1,0,3
EI1200068ES,2025,3,160,4,1,0,3,3
EI1200068ES,2025,4,154,6,0,0,2,3
EI1200068ES,2025,5,155,9,0,1,1,1
EI1200068ES,2025,6,155,3,1,0,0,1
EI1200068ES,2025,7,168,1,1,0,0,2
EI1200068ES,2025,8,166,1,0,0,0,3
EI1200068ES,2025,9,162,2,2,0,1,3
EI1200068ES,2025,10,163,0,0,0,3,2
EI1200068ES,2025,11,169,5,2,0,2,4
EI1200068ES,2025,12,172,1,1,0,0,4
EI1200068ES,2026,1,140,7,2,0,0,2
EI9200069ES,2025,2,167,1,1,1,2,3
EI9200069ES,2025,3,155,5,2,0,0,2
EI9200069ES,2025,4,157,14,1,1,0,3
EI9200069ES,2025,5,157,17,0,0,1,2
EI9200069ES,2025,6,154,1,2,0,0,3
EI9200069ES,2025,7,163,10,0,0,2,3
EI9200069ES,2025,8,154,2,0,0,0,2
EI9200069ES,2025,9,157,4,1,0,0,1
EI9200069ES,2025,10,165,0,2,0,0,2
EI9200069ES,2025,11,171,5,1,0,3,3
EI9200069ES,2025,12,167,10,1,0,2,3
EI9200069ES,2026,1,159,3,1,0,1,2
EI2100070ES,2025,2,152,4,1,0,1,3
EI2100070ES,2025,3,173,1,1,0,0,2
EI2100070ES,2025,4,163,4,0,0,1,3
EI2100070ES,2025,5,169,9,1,0,0,2
EI2100070ES,2025,6,180,3,0,0,1,3
EI2100070ES,2025,7,162,7,1,0,2,3
EI2100070ES,2025,8,152,4,0,0,0,3
EI2100070ES,2025,9,159,6,2,0,1,2
EI2100070ES,2025,10,160,2,2,0,0,3
EI2100070ES,2025,11,163,6,1,0,0,1
EI2100070ES,2025,12,155,7,3,0,3,3
EI2100070ES,2026,1,159,2,0,0,2,3
EI0200071ES,2025,2,157,3,0,0,0,1
EI0200071ES,2025,3,160,5,1,0,3,3
EI0200071ES,2025,4,159,9,1,0,1,3
EI0200071ES,2025,5,173,5,1,0,0,2
EI0200071ES,2025,6,152,7,0,0,0,3
EI0200071ES,2025,7,175,16,1,0,0,2
EI0200071ES,2025,8,170,16,0,1,0,2
EI0200071ES,2025,9,169,13,1,0,1,2
EI0200071ES,2025,10,162,7,1,0,2,2
EI0200071ES,2025,11,157,5,0,0,2,1
EI0200071ES,2025,12,158,8,0,0,1,3
EI0200071ES,2026,1,158,8,0,0,1,3
EI2100072ES,2025,2,158,4,2,0,1,3
EI2100072ES,2025,3,150,3,0,0,1,3
EI2100072ES,2025,4,155,3,0,0,1,1
EI2100072ES,2025,5,160,3,0,0,0,1
EI2100072ES,2025,6,174,2,1,1,2,3
EI2100072ES,2025,7,155,6,1,1,0,3
EI2100072ES,2025,8,141,1,0,2,0,3
EI2100072ES,2025,9,164,12,1,0,1,4
EI2100072ES,2025,10,160,11,1,0,1,1
EI2100072ES,2025,11,141,2,1,1,2,3
EI2100072ES,2025,12,168,5,0,0,3,3
EI2100072ES,2026,1,156,8,0,0,0,3
EI0400073ES,2025,2,170,2,0,0,2,2
EI0400073ES,2025,3,157,7,0,0,2,2
EI0400073ES,2025,4,155,6,0,0,2,2
EI0400073ES,2025,5,163,4,0,1,0,2
EI0400073ES,2025,6,143,2,1,0,0,2
EI0400073ES,2025,7,159,5,2,0,0,1
EI0400073ES,2025,8,165,2,1,0,1,3
EI0400073ES,2025,9,170,1,1,0,0,3
EI0400073ES,2025,10,163,1,1,0,0,2
EI0400073ES,2025,11,168,6,0,1,0,2
EI0400073ES,2025,12,157,1,2,0,2,3
EI0400073ES,2026,1,148,4,0,0,4,4
EI0900074ES,2025,2,157,4,1,0,2,1
EI0900074ES,2025,3,166,4,0,0,0,2
EI0900074ES,2025,4,155,4,0,0,0,4
EI0900074ES,2025,5,163,10,1,0,1,2
EI0900074ES,2025,6,161,1,1,0,1,4
EI0900074ES,2025,7,154,3,2,0,4,3
EI0900074ES,2025,8,168,3,0,0,0,1
EI0900074ES,2025,9,148,7,0,0,2,3
EI0900074ES,2025,10,161,5,0,1,3,3
EI0900074ES,2025,11,159,14,0,0,0,3
EI0900074ES,2025,12,159,2,0,0,0,3
EI0900074ES,2026,1,152,6,0,0,2,3
EI9700075ES,2025,2,161,7,0,0,2,2
EI9700075ES,2025,3,167,4,0,0,1,2
EI9700075ES,2025,4,131,2,0,0,0,2
EI9700075ES,2025,5,193,5,0,0,2,3
EI9700075ES,2025,6,146,4,1,0,0,1
EI9700075ES,2025,7,172,8,0,0,0,3
EI9700075ES,2025,8,145,3,1,1,1,4
EI9700075ES,2025,9,175,7,1,0,0,3
EI9700075ES,2025,10,159,5,1,0,3,3
EI9700075ES,2025,11,152,0,1,1,0,4
EI9700075ES,2025,12,168,2,0,0,1,2
EI9700075ES,2026,1,145,5,0,0,0,1
EI1400076ES,2025,2,145,3,1,0,2,3
EI1400076ES,2025,3,160,6,0,0,1,3
EI1400076ES,2025,4,161,1,0,0,1,2
EI1400076ES,2025,5,174,2,3,0,1,3
EI1400076ES,2025,6,171,3,0,1,1,2
EI1400076ES,2025,7,163,1,1,0,2,3
EI1400076ES,2025,8,156,3,0,1,0,2
EI1400076ES,2025,9,157,9,1,0,1,2
EI1400076ES,2025,10,150,9,1,0,2,3
EI1400076ES,2025,11,164,1,0,0,3,2
EI1400076ES,2025,12,157,4,0,0,0,3
EI1400076ES,2026,1,156,4,0,0,3,2
EI9600077ES,2025,2,160,14,1,1,0,3
EI9600077ES,2025,3,166,5,3,0,0,4
EI9600077ES,2025,4,157,9,0,0,2,2
EI9600077ES,2025,5,160,15,1,0,0,3
EI9600077ES,2025,6,165,5,2,0,0,4
EI9600077ES,2025,7,167,9,1,0,2,3
EI9600077ES,2025,8,162,11,1,0,4,3
EI9600077ES,2025,9,151,15,0,0,2,3
EI9600077ES,2025,10,156,7,2,0,0,2
EI9600077ES,2025,11,156,4,1,0,1,1
EI9600077ES,2025,12,159,9,0,0,2,3
EI9600077ES,2026,1,152,1,0,0,1,3
EI9000078ES,2025,2,166,2,0,0,1,3
EI9000078ES,2025,3,158,8,1,0,1,3
EI9000078ES,2025,4,142,1,1,0,1,4
EI9000078ES,2025,5,158,3,0,0,2,2
EI9000078ES,2025,6,167,5,0,0,1,3
EI9000078ES,2025,7,177,3,1,0,2,3
EI9000078ES,2025,8,143,8,0,0,1,3
EI9000078ES,2025,9,155,5,0,1,0,3
EI9000078ES,2025,10,164,11,1,2,1,2
EI9000078ES,2025,11,159,2,0,0,2,3
EI9000078ES,2025,12,144,2,0,0,1,3
EI9000078ES,2026,1,159,5,0,1,0,3
EI2200079ES,2025,2,139,2,1,0,0,3
EI2200079ES,2025,3,148,4,0,0,1,3
EI2200079ES,2025,4,167,8,0,0,0,1
EI2200079ES,2025,5,158,9,0,0,1,2
EI2200079ES,2025,6,168,6,3,0,0,3
EI2200079ES,2025,7,154,9,1,1,1,3
EI2200079ES,2025,8,158,4,0,0,1,2
EI2200079ES,2025,9,170,6,0,1,1,3
EI2200079ES,2025,10,158,15,1,0,0,1
EI2200079ES,2025,11,154,12,0,0,2,3
EI2200079ES,2025,12,169,8,1,0,1,3
EI2200079ES,2026,1,159,9,0,0,1,2
EI9300080ES,2025,2,156,1,1,0,1,3
EI9300080ES,2025,3,169,2,1,0,2,3
EI9300080ES,2025,4,167,0,1,0,1,2
EI9300080ES,2025,5,164,2,0,0,1,2
EI9300080ES,2025,6,164,5,1,0,1,3
EI9300080ES,2025,7,169,2,1,0,0,3
EI9300080ES,2025,8,163,3,0,0,0,3
EI9300080ES,2025,9,159,6,0,0,3,3
EI9300080ES,2025,10,152,2,0,0,2,2
EI9300080ES,2025,11,148,1,0,1,0,2
EI9300080ES,2025,12,164,2,0,1,1,3
EI9300080ES,2026,1,163,8,0,0,2,2
EI2500081ES,2025,2,155,8,0,0,0,3
EI2500081ES,2025,3,159,9,0,0,1,2
EI2500081ES,2025,4,156,1,0,0,2,3
EI2500081ES,2025,5,165,1,0,1,1,3
EI2500081ES,2025,6,149,6,0,0,0,3
EI2500081ES,2025,7,174,7,1,0,1,4
EI2500081ES,2025,8,158,7,2,0,0,3
EI2500081ES,2025,9,157,5,1,0,0,3
EI2500081ES,2025,10,160,5,1,0,0,3
EI2500081ES,2025,11,153,1,2,1,0,3
EI2500081ES,2025,12,155,6,2,0,2,3
EI2500081ES,2026,1,165,16,1,0,1,2
EI9800082ES,2025,2,175,15,0,1,1,3
EI9800082ES,2025,3,158,1,0,0,0,1
EI9800082ES,2025,4,153,1,0,0,0,3
EI9800082ES,2025,5,166,6,1,0,0,2
EI9800082ES,2025,6,152,8,0,0,1,2
EI9800082ES,2025,7,146,3,1,0,0,2
EI9800082ES,2025,8,167,9,1,0,1,3
EI9800082ES,2025,9,167,4,1,0,1,3
EI9800082ES,2025,10,170,7,0,0,0,2
EI9800082ES,2025,11,145,2,0,0,1,3
EI9800082ES,2025,12,160,6,0,0,1,3
EI9800082ES,2026,1,159,4,1,0,1,3
EI2600083ES,2025,2,166,6,0,0,2,3
EI2600083ES,2025,3,166,3,0,1,2,3
EI2600083ES,2025,4,153,10,0,1,0,1
EI2600083ES,2025,5,146,7,0,0,0,2
EI2600083ES,2025,6,159,8,1,0,1,2
EI2600083ES,2025,7,171,6,1,0,2,2
EI2600083ES,2025,8,162,2,0,0,2,3
EI2600083ES,2025,9,155,5,0,0,0,2
EI2600083ES,2025,10,158,3,0,0,0,3
EI2600083ES,2025,11,151,2,2,2,0,3
EI2600083ES,2025,12,166,7,1,0,0,3
EI2600083ES,2026,1,161,1,0,0,1,3
EI0500084ES,2025,2,153,6,0,1,0,1
EI0500084ES,2025,3,160,4,1,0,2,3
EI0500084ES,2025,4,158,3,0,0,2,3
EI0500084ES,2025,5,175,12,2,0,0,2
EI0500084ES,2025,6,161,7,0,0,2,4
EI0500084ES,2025,7,164,1,0,0,0,3
EI0500084ES,2025,8,158,5,0,0,2,1
EI0500084ES,2025,9,163,1,2,0,0,1
EI0500084ES,2025,10,174,1,0,0,1,2
EI0500084ES,2025,11,157,9,2,1,0,3
EI0500084ES,2025,12,154,3,1,0,0,1
EI0500084ES,2026,1,153,4,3,1,1,3
EI1700085ES,2025,2,140,6,1,0,1,3
EI1700085ES,2025,3,155,3,0,0,0,2
EI1700085ES,2025,4,177,4,1,0,3,3
EI1700085ES,2025,5,177,5,0,0,0,3
EI1700085ES,2025,6,170,11,0,0,2,1
EI1700085ES,2025,7,158,3,0,0,1,2
EI1700085ES,2025,8,150,6,1,0,1,3
EI1700085ES,2025,9,159,3,0,0,1,3
EI1700085ES,2025,10,140,3,0,0,1,3
EI1700085ES,2025,11,169,1,1,0,2,1
EI1700085ES,2025,12,162,9,0,0,2,2
EI1700085ES,2026,1,156,5,2,1,1,3
EI0000086ES,2025,2,164,5,0,0,4,3
EI0000086ES,2025,3,157,6,0,0,1,2
EI0000086ES,2025,4,159,6,1,0,2,3
EI0000086ES,2025,5,163,0,1,1,0,3
EI0000086ES,2025,6,163,2,1,0,1,1
EI0000086ES,2025,7,164,2,0,0,2,3
EI0000086ES,2025,8,153,13,0,0,2,3
EI0000086ES,2025,9,151,3,1,0,0,1
EI0000086ES,2025,10,166,10,1,0,1,3
EI0000086ES,2025,11,166,3,1,0,0,3
EI0000086ES,2025,12,180,11,0,0,0,3
EI0000086ES,2026,1,166,4,1,0,1,3
EI1400087ES,2025,2,174,5,0,0,2,3
EI1400087ES,2025,3,158,6,0,0,1,3
EI1400087ES,2025,4,152,8,2,0,0,2
EI1400087ES,2025,5,149,4,0,3,0,2
EI1400087ES,2025,6,156,18,0,0,1,3
EI1400087ES,2025,7,150,9,0,0,4,3
EI1400087ES,2025,8,172,9,1,0,0,2
EI1400087ES,2025,9,155,3,0,0,0,3
EI1400087ES,2025,10,152,7,1,0,0,2
EI1400087ES,2025,11,160,13,1,0,0,3
EI1400087ES,2025,12,151,11,1,0,0,3
EI1400087ES,2026,1,161,2,2,0,1,3
EI9100088ES,2025,2,168,11,1,0,2,2
EI9100088ES,2025,3,173,10,1,0,0,3
EI9100088ES,2025,4,152,14,0,0,3,4
EI9100088ES,2025,5,154,3,0,0,2,3
EI9100088ES,2025,6,158,2,0,1,0,2
EI9100088ES,2025,7,180,2,1,0,1,3
EI9100088ES,2025,8,157,7,0,2,0,3
EI9100088ES,2025,9,149,8,1,0,0,2
EI9100088ES,2025,10,160,2,0,0,1,3
EI9100088ES,2025,11,162,13,0,0,1,1
EI9100088ES,2025,12,150,18,0,0,2,2
EI9100088ES,2026,1,157,2,0,0,2,2
EI9500089ES,2025,2,154,6,0,0,1,3
EI9500089ES,2025,3,168,15,1,1,1,2
EI9500089ES,2025,4,154,2,1,0,1,3
EI9500089ES,2025,5,145,5,1,0,0,2
EI9500089ES,2025,6,154,3,0,0,1,2
EI9500089ES,2025,7,156,14,0,1,2,2
EI9500089ES,2025,8,164,5,2,1,1,3
EI9500089ES,2025,9,157,13,0,0,1,3
EI9500089ES,2025,10,164,7,2,0,1,3
EI9500089ES,2025,11,159,9,1,0,3,4
EI9500089ES,2025,12,156,7,2,1,1,3
EI9500089ES,2026,1,176,3,0,1,2,3
EI2200090ES,2025,2,171,1,0,0,1,2
EI2200090ES,2025,3,166,11,0,0,4,3
EI2200090ES,2025,4,160,8,0,1,1,3
EI2200090ES,2025,5,160,6,0,2,0,2
EI2200090ES,2025,6,150,4,1,1,1,3
EI2200090ES,2025,7,156,8,0,0,1,1
EI2200090ES,2025,8,151,3,0,0,1,3
EI2200090ES,2025,9,155,1,1,0,1,3
EI2200090ES,2025,10,160,5,0,0,0,2
EI2200090ES,2025,11,175,3,0,0,0,3
EI2200090ES,2025,12,152,0,0,1,1,2
EI2200090ES,2026,1,161,3,0,0,0,1
EI1300091ES,2025,2,165,3,0,0,0,2
EI1300091ES,2025,3,160,1,0,0,1,3
EI1300091ES,2025,4,160,2,0,1,0,2
EI1300091ES,2025,5,159,6,0,0,1,3
EI1300091ES,2025,6,163,3,0,0,0,2
EI1300091ES,2025,7,148,5,1,0,3,4
EI1300091ES,2025,8,167,9,1,0,0,3
EI1300091ES,2025,9,149,4,0,2,0,2
EI1300091ES,2025,10,148,10,0,0,1,2
EI1300091ES,2025,11,150,10,2,2,2,3
EI1300091ES,2025,12,166,4,0,0,4,3
EI1300091ES,2026,1,154,1,2,0,0,1
EI1100092ES,2025,2,160,2,1,2,0,2
EI1100092ES,2025,3,164,3,0,0,2,1
EI1100092ES,2025,4,159,1,0,0,1,2
EI1100092ES,2025,5,167,3,2,1,2,3
EI1100092ES,2025,6,164,2,1,0,1,4
EI1100092ES,2025,7,155,1,1,0,0,2
EI1100092ES,2025,8,149,6,2,0,0,2
EI1100092ES,2025,9,155,5,0,0,0,3
EI1100092ES,2025,10,152,7,2,0,2,3
EI1100092ES,2025,11,148,1,0,0,0,2
EI1100092ES,2025,12,152,3,0,0,0,4
EI1100092ES,2026,1,157,9,1,0,1,1
EI9200093ES,2025,2,156,1,2,0,0,3
EI9200093ES,2025,3,169,3,0,1,1,2
EI9200093ES,2025,4,166,4,0,0,0,2
EI9200093ES,2025,5,160,6,0,1,1,2
EI9200093ES,2025,6,149,2,1,0,3,3
EI9200093ES,2025,7,157,9,1,0,0,2
EI9200093ES,2025,8,150,7,1,0,1,4
EI9200093ES,2025,9,169,4,0,0,0,2
EI9200093ES,2025,10,164,3,1,1,0,3
EI9200093ES,2025,11,159,3,0,1,0,1
