numero_empleado,titulo,departamento,fecha_ingreso,modalidad_trabajo,salario_bruto_anual_eur
EI0400362ES,Gerente de Operaciones,Operaciones,2004-09-19,Oficina,112355
EI0200363ES,Analista de Crédito,Crédito,2002-09-21,Híbrido,49973
EI0900364ES,Asistente Comercial,Comercial,2009-11-30,Híbrido,28700
EI0900365ES,Asistente de Plataforma,Atención al Cliente,2009-03-13,Oficina,26093
EI2500366ES,Gerente IT,IT,2025-12-30,Remoto,121173
EI9000367ES,Gerente de Operaciones,Operaciones,1990-07-29,Oficina,112220
EI0900368ES,Analista de Crédito,Crédito,2009-08-26,Oficina,52126
EI9600369ES,Gerente de Crédito,Crédito,1996-06-06,Híbrido,95874
EI1600370ES,Asistente Comercial,Comercial,2016-06-28,Oficina,26666
EI0600371ES,Cajero,Atención al Cliente,2006-04-26,Oficina,29988
EI0500372ES,Cajero,Atención al Cliente,2005-03-11,Oficina,23640
EI0800373ES,Analista RRHH,Talento Humano,2008-02-19,Oficina,34022
EI2200374ES,Especialista RRHH,Talento Humano,2022-07-13,Híbrido,51354
EI2400375ES,Asistente de Crédito,Crédito,2024-05-11,Híbrido,34534
EI0700376ES,Asistente Comercial,Comercial,2007-12-15,Híbrido,30834
EI1700377ES,Supervisor de Sucursal,Atención al Cliente,2017-01-21,Oficina,48252
EI1200378ES,Ejecutivo Comercial,Comercial,2012-12-10,Oficina,44138
EI9400379ES,Analista de Riesgo,Riesgo,1994-11-06,Híbrido,44003
EI1200380ES,Ejecutivo Comercial,Comercial,2012-04-22,Oficina,42563
EI9400381ES,Gerente de Crédito,Crédito,1994-06-20,Oficina,73463
EI2000382ES,Ejecutivo Comercial,Comercial,2020-06-02,Oficina,35876
EI1700383ES,Asistente de Plataforma,Atención al Cliente,2017-02-13,Oficina,28356
EI0300384ES,Cajero,Atención al Cliente,2003-08-01,Oficina,27095
EI2400385ES,Gerente de Área,Gerencia,2024-02-06,Híbrido,95014
EI9900386ES,Analista de Datos,IT,1999-01-22,Remoto,64238
EI1200387ES,Asistente de Plataforma,Atención al Cliente,2012-08-23,Oficina,27287
EI2600388ES,Gerente de Área,Gerencia,2026-04-24,Oficina,125424
EI0900389ES,Gerente de Talento Humano,Talento Humano,2009-04-22,Híbrido,87807
EI0400390ES,Asistente de Plataforma,Atención al Cliente,2004-02-10,Oficina,29165
EI1000391ES,Ejecutivo Comercial,Comercial,2010-08-15,Oficina,36179
EI1400392ES,Cajero,Atención al Cliente,2014-12-21,Oficina,27401
EI2100393ES,Ejecutivo Comercial,Comercial,2021-09-03,Híbrido,40378
EI9600394ES,Asistente de Plataforma,Atención al Cliente,1996-01-13,Oficina,28119
EI1100395ES,Analista de Datos,IT,2011-11-13,Remoto,52168
EI2000396ES,Soporte IT,IT,2020-09-29,Remoto,38837
EI1500397ES,Especialista RRHH,Talento Humano,2015-03-22,Oficina,40121
EI0100398ES,Ejecutivo Comercial,Comercial,2001-10-25,Híbrido,51210
EI2000399ES,Asistente de Crédito,Crédito,2020-05-06,Híbrido,30779
EI9200400ES,Director Comercial,Dirección,1992-10-03,Oficina,121844
EI0600401ES,Gerente Comercial,Comercial,2006-06-09,Oficina,92863
EI0500402ES,Asistente de Crédito,Crédito,2005-04-23,Oficina,31235
EI0500403ES,Ejecutivo Comercial,Comercial,2005-06-25,Híbrido,46710
EI9200404ES,Analista de Crédito,Crédito,1992-07-13,Oficina,56667
EI0000405ES,Gerente de Crédito,Crédito,2000-07-11,Oficina,90453
EI9200406ES,Asistente Comercial,Comercial,1992-12-09,Oficina,29995
EI9700407ES,Gerente de Área,Gerencia,1997-08-13,Híbrido,91291
EI1000408ES,Gerente de Riesgo,Riesgo,2010-09-04,Híbrido,107687
EI9000409ES,Analista de Crédito,Crédito,1990-12-01,Híbrido,57805
EI0400410ES,Gerente de Área,Gerencia,2004-03-13,Híbrido,114755
EI1500411ES,Analista de Crédito,Crédito,2015-09-07,Híbrido,38202
EI2000412ES,Gerente de Crédito,Crédito,2020-12-28,Híbrido,83494
EI1200413ES,Ejecutivo Comercial,Comercial,2012-07-21,Híbrido,56868
EI1700414ES,Gerente de Área,Gerencia,2017-07-31,Híbrido,109629
EI9900415ES,Especialista RRHH,Talento Humano,1999-01-19,Oficina,51284
EI9900416ES,Supervisor de Sucursal,Atención al Cliente,1999-08-09,Oficina,44416
EI9200417ES,Desarrollador,IT,1992-02-18,Remoto,59485
EI1800418ES,Arquitecto de Software,IT,2018-01-06,Híbrido,76026
EI0500419ES,Soporte IT,IT,2005-02-09,Híbrido,34478
EI2500420ES,Soporte IT,IT,2025-12-09,Remoto,38700
EI9900421ES,Analista de Crédito,Crédito,1999-05-30,Oficina,46380
EI1200422ES,Desarrollador,IT,2012-08-21,Remoto,59654
EI1400423ES,Asistente Comercial,Comercial,2014-03-22,Oficina,30133
EI0800424ES,Gerente de Área,Gerencia,2008-01-18,Híbrido,106466
EI9000425ES,Gerente de Área,Gerencia,1990-11-01,Oficina,123831
EI9900426ES,Analista de Riesgo,Riesgo,1999-07-22,Híbrido,61653
EI1800427ES,Analista de Riesgo,Riesgo,2018-08-13,Híbrido,57456
EI2200428ES,Asistente Comercial,Comercial,2022-08-05,Oficina,25981
EI1000429ES,Desarrollador,IT,2010-09-30,Híbrido,49682
EI2300430ES,Gerente de Área,Gerencia,2023-06-26,Híbrido,109678
EI0400431ES,Gerente de Área,Gerencia,2004-04-17,Oficina,94222
EI0100432ES,Analista de Crédito,Crédito,2001-12-22,Oficina,44405
EI2000433ES,Analista de Riesgo,Riesgo,2020-10-23,Oficina,59701
EI0000434ES,Analista de Crédito,Crédito,2000-09-12,Oficina,38721
EI9100435ES,Gerente de Operaciones,Operaciones,1991-03-30,Híbrido,96094
EI1100436ES,Analista de Crédito,Crédito,2011-10-10,Híbrido,53344
EI1900437ES,Analista de Crédito,Crédito,2019-01-08,Oficina,36212
EI0200438ES,Gerente de Operaciones,Operaciones,2002-03-27,Oficina,88941
EI2500439ES,Desarrollador,IT,2025-06-03,Híbrido,58204
EI2200440ES,Gerente IT,IT,2022-05-30,Híbrido,121840
EI9300441ES,Gerente de Operaciones,Operaciones,1993-10-07,Híbrido,100572
EI0800442ES,Gerente Comercial,Comercial,2008-04-04,Oficina,93818
EI2200443ES,Gerente de Área,Gerencia,2022-06-27,Oficina,99211
EI1500444ES,Gerente de Operaciones,Operaciones,2015-08-12,Oficina,112784
EI1900445ES,Supervisor de Sucursal,Atención al Cliente,2019-10-18,Oficina,54019
EI0100446ES,Asistente Comercial,Comercial,2001-04-18,Oficina,33133
EI1600447ES,Arquitecto de Software,IT,2016-11-27,Remoto,78013
EI1600448ES,Ejecutivo Comercial,Comercial,2016-03-18,Híbrido,59157
EI2300449ES,Supervisor de Sucursal,Atención al Cliente,2023-05-17,Oficina,42731
EI9900450ES,Analista de Datos,IT,1999-10-12,Híbrido,54455
EI9900451ES,Gerente de Talento Humano,Talento Humano,1999-08-09,Híbrido,97992
EI0100452ES,Analista de Datos,IT,2001-05-29,Remoto,48665
EI0600453ES,Supervisor de Sucursal,Atención al Cliente,2006-10-23,Oficina,38701
EI1400454ES,Asistente de Plataforma,Atención al Cliente,2014-06-25,Oficina,29943
EI2000455ES,Ejecutivo Comercial,Comercial,2020-08-16,Híbrido,43072
EI0600456ES,Cajero,Atención al Cliente,2006-04-14,Oficina,25893
EI0600457ES,Asistente Comercial,Comercial,2006-07-01,Oficina,30049
EI2300458ES,Gerente de Riesgo,Riesgo,2023-03-04,Oficina,83583
EI1400459ES,Analista de Riesgo,Riesgo,2014-10-17,Híbrido,52605
EI2100460ES,Asistente Comercial,Comercial,2021-06-05,Oficina,30945
EI0000461ES,Supervisor de Sucursal,Atención al Cliente,2000-08-08,Oficina,49496
EI9000462ES,Analista de Crédito,Crédito,1990-05-09,Híbrido,47877
EI9400463ES,Director Comercial,Dirección,1994-01-18,Oficina,173916
EI9900464ES,Ejecutivo Comercial,Comercial,1999-06-09,Híbrido,40250
EI0400465ES,Supervisor de Sucursal,Atención al Cliente,2004-03-24,Oficina,48313
EI0200466ES,Gerente de Operaciones,Operaciones,2002-04-17,Híbrido,85249
EI2300467ES,Asistente de Plataforma,Atención al Cliente,2023-01-22,Oficina,29765
EI2200468ES,Gerente de Área,Gerencia,2022-03-07,Oficina,117680
EI2100469ES,Director de Riesgo,Dirección,2021-05-01,Oficina,137102
EI0800470ES,Gerente de Área,Gerencia,2008-11-17,Híbrido,129460
EI2100471ES,Analista de Operaciones,Operaciones,2021-03-09,Oficina,35896
EI1800472ES,Asistente de Crédito,Crédito,2018-10-12,Híbrido,28010
EI9000473ES,Arquitecto de Software,IT,1990-02-20,Híbrido,96257
EI0300474ES,Asistente Comercial,Comercial,2003-09-16,Oficina,30140
EI9700475ES,Gerente Comercial,Comercial,1997-01-29,Oficina,86358
EI2500476ES,Gerente de Área,Gerencia,2025-07-22,Híbrido,110932
EI2200477ES,Ejecutivo Comercial,Comercial,2022-12-24,Híbrido,39374
EI2000478ES,Arquitecto de Software,IT,2020-11-02,Remoto,108864
EI9800479ES,Desarrollador,IT,1998-11-29,Remoto,45531
EI9800480ES,Director Comercial,Dirección,1998-02-28,Híbrido,145788
EI0000481ES,Asistente Comercial,Comercial,2000-01-26,Oficina,25339
EI9300482ES,Gerente de Riesgo,Riesgo,1993-12-28,Oficina,110305
EI2100483ES,Desarrollador,IT,2021-06-16,Híbrido,51059
EI1700484ES,Analista de Datos,IT,2017-09-21,Remoto,73108
EI9300485ES,Gerente de Operaciones,Operaciones,1993-12-30,Oficina,104112
EI9000486ES,Gerente de Riesgo,Riesgo,1990-08-20,Híbrido,114461
EI2000487ES,Analista de Datos,IT,2020-03-20,Híbrido,77384
EI2200488ES,Cajero,Atención al Cliente,2022-01-04,Oficina,23664
EI2600489ES,Cajero,Atención al Cliente,2026-06-27,Oficina,28407
EI0200490ES,Analista de Operaciones,Operaciones,2002-12-01,Híbrido,59459
EI9500491ES,Analista de Riesgo,Riesgo,1995-11-04,Oficina,54133
EI9900492ES,Asistente de Crédito,Crédito,1999-09-02,Oficina,29636
EI9800493ES,Analista de Operaciones,Operaciones,1998-02-03,Oficina,48386
EI0300494ES,Gerente Comercial,Comercial,2003-01-07,Oficina,87157
EI1000495ES,Supervisor de Sucursal,Atención al Cliente,2010-03-25,Oficina,43136
EI1600496ES,Analista de Crédito,Crédito,2016-02-24,Híbrido,57422
EI9000497ES,Gerente Comercial,Comercial,1990-06-19,Oficina,100728
EI2100498ES,Especialista RRHH,Talento Humano,2021-02-01,Oficina,48027
EI2100499ES,Analista de Datos,IT,2021-10-12,Remoto,72740
EI9400500ES,Gerente de Crédito,Crédito,1994-04-11,Oficina,106503
EI0400501ES,Gerente de Riesgo,Riesgo,2004-12-06,Híbrido,95390
EI1700502ES,Ejecutivo Comercial,Comercial,2017-03-14,Oficina,56980
EI0100503ES,Gerente IT,IT,2001-05-18,Remoto,123065
EI0700504ES,Especialista RRHH,Talento Humano,2007-09-15,Híbrido,56995
EI1500505ES,Arquitecto de Software,IT,2015-02-06,Híbrido,72695
EI9700506ES,Ejecutivo Comercial,Comercial,1997-08-15,Híbrido,51506
EI1000507ES,Director Comercial,Dirección,2010-12-31,Oficina,128645
EI2100508ES,Analista de Riesgo,Riesgo,2021-11-10,Híbrido,57380
EI0100509ES,Gerente de Crédito,Crédito,2001-09-06,Híbrido,77657
EI9500510ES,Gerente de Crédito,Crédito,1995-09-27,Híbrido,102716
EI0600511ES,Asistente Comercial,Comercial,2006-03-05,Híbrido,32046
EI1700512ES,Desarrollador,IT,2017-06-30,Remoto,57285
EI9700513ES,Director IT,Dirección,1997-05-27,Remoto,140679
EI1400514ES,Arquitecto de Software,IT,2014-12-05,Híbrido,98835
EI9600515ES,Gerente Comercial,Comercial,1996-09-01,Oficina,73576
EI9100516ES,Arquitecto de Software,IT,1991-08-11,Remoto,100818
EI2100517ES,Gerente de Crédito,Crédito,2021-09-01,Híbrido,100614
EI1200518ES,Gerente Comercial,Comercial,2012-03-14,Híbrido,72673
EI2100519ES,Analista de Crédito,Crédito,2021-10-21,Híbrido,53378
EI1200520ES,Gerente de Área,Gerencia,2012-02-12,Oficina,97372
EI0500521ES,Gerente de Talento Humano,Talento Humano,2005-09-06,Oficina,86132
EI9800522ES,Analista de Riesgo,Riesgo,1998-02-07,Oficina,67359
EI1500523ES,Analista de Operaciones,Operaciones,2015-04-08,Oficina,56729
EI1300524ES,Gerente de Operaciones,Operaciones,2013-08-06,Oficina,117407
EI9300525ES,Analista de Crédito,Crédito,1993-06-12,Híbrido,43066
EI0400526ES,Gerente de Riesgo,Riesgo,2004-09-28,Híbrido,81701
EI2000527ES,Asistente de Crédito,Crédito,2020-07-13,Híbrido,26998
EI1600528ES,Director Comercial,Dirección,2016-06-25,Híbrido,126951
EI9100529ES,Gerente Comercial,Comercial,1991-04-19,Híbrido,75312
EI1900530ES,Asistente Comercial,Comercial,2019-08-02,Híbrido,32861
EI0200531ES,Asistente Comercial,Comercial,2002-01-30,Oficina,34735
EI9100532ES,Gerente de Área,Gerencia,1991-12-20,Híbrido,119694
EI2200533ES,Asistente Comercial,Comercial,2022-12-10,Oficina,34325
EI9200534ES,Gerente de Operaciones,Operaciones,1992-03-08,Híbrido,98543
EI2300535ES,Gerente IT,IT,2023-05-14,Remoto,94634
EI0700536ES,Gerente de Crédito,Crédito,2007-11-22,Oficina,86722
EI2400537ES,Gerente Comercial,Comercial,2024-07-31,Oficina,96143
EI9900538ES,Gerente de Riesgo,Riesgo,1999-05-05,Híbrido,90678
EI0200539ES,Analista de Operaciones,Operaciones,2002-10-13,Oficina,56206
EI0300540ES,Gerente Comercial,Comercial,2003-05-24,Híbrido,102168
EI2600541ES,Asistente de Crédito,Crédito,2026-03-04,Oficina,30080
EI1900542ES,Analista de Crédito,Crédito,2019-11-08,Híbrido,38149
EI9800543ES,Asistente Comercial,Comercial,1998-12-19,Híbrido,33021
EI1100544ES,Ejecutivo Comercial,Comercial,2011-05-16,Híbrido,43797
EI2300545ES,Gerente de Riesgo,Riesgo,2023-12-08,Híbrido,107691
EI0900546ES,Director de Riesgo,Dirección,2009-06-22,Híbrido,161332
EI9100547ES,Gerente Comercial,Comercial,1991-10-25,Híbrido,103642
EI2000548ES,Analista de Datos,IT,2020-05-05,Híbrido,59695
EI1300549ES,Ejecutivo Comercial,Comercial,2013-08-26,Oficina,55629
EI1100550ES,Analista de Crédito,Crédito,2011-01-02,Oficina,49331
EI0300551ES,Analista de Datos,IT,2003-06-23,Híbrido,54739
EI0100552ES,Desarrollador,IT,2001-02-25,Remoto,74281
EI1500553ES,Analista de Operaciones,Operaciones,2015-07-03,Oficina,36563
EI1300554ES,Gerente IT,IT,2013-01-11,Remoto,97053
EI9400555ES,Ejecutivo Comercial,Comercial,1994-03-29,Híbrido,50225
EI0100556ES,Analista de Riesgo,Riesgo,2001-06-07,Oficina,59187
EI9000557ES,Asistente Comercial,Comercial,1990-09-24,Híbrido,26866
EI2500558ES,Gerente Comercial,Comercial,2025-04-07,Híbrido,81941
EI9300559ES,Cajero,Atención al Cliente,1993-09-26,Oficina,25409
EI0300560ES,Asistente de Crédito,Crédito,2003-05-09,Híbrido,30143
EI1700561ES,Analista de Operaciones,Operaciones,2017-12-25,Híbrido,43685
EI9900562ES,Gerente de Talento Humano,Talento Humano,1999-06-21,Oficina,92129
EI1700563ES,Asistente de Crédito,Crédito,2017-02-04,Oficina,29248
EI1300564ES,Analista de Datos,IT,2013-12-21,Híbrido,46174
EI9500565ES,Ejecutivo Comercial,Comercial,1995-03-27,Oficina,35435
EI1100566ES,Supervisor de Sucursal,Atención al Cliente,2011-05-28,Oficina,50078
EI1900567ES,Analista de Datos,IT,2019-07-04,Remoto,76897
EI2000568ES,Analista de Riesgo,Riesgo,2020-12-24,Híbrido,62079
EI9300569ES,Analista de Riesgo,Riesgo,1993-12-06,Oficina,44098
EI9800570ES,Cajero,Atención al Cliente,1998-07-24,Oficina,22916
EI2100571ES,Gerente Comercial,Comercial,2021-03-22,Oficina,82335
EI1100572ES,Gerente de Operaciones,Operaciones,2011-08-01,Oficina,89512
EI1800573ES,Analista de Crédito,Crédito,2018-01-31,Oficina,52648
EI0300574ES,Gerente de Riesgo,Riesgo,2003-07-02,Oficina,110371
EI0800575ES,Ejecutivo Comercial,Comercial,2008-12-04,Oficina,35714
EI9600576ES,Gerente Comercial,Comercial,1996-11-02,Híbrido,99180
EI9000577ES,Analista de Crédito,Crédito,1990-11-18,Oficina,49729
EI0300578ES,Gerente de Riesgo,Riesgo,2003-03-24,Híbrido,117318
EI0400579ES,Gerente de Crédito,Crédito,2004-12-22,Oficina,70516
EI2100580ES,Asistente Comercial,Comercial,2021-12-27,Híbrido,32074
EI2300581ES,Analista de Riesgo,Riesgo,2023-01-24,Híbrido,58961
EI1100582ES,Gerente Comercial,Comercial,2011-11-14,Híbrido,96193
EI0000583ES,Analista de Riesgo,Riesgo,2000-05-27,Oficina,63405
EI9000584ES,Asistente de Crédito,Crédito,1990-11-08,Híbrido,31914
EI0200585ES,Gerente de Riesgo,Riesgo,2002-01-06,Híbrido,107337
EI1200586ES,Gerente de Área,Gerencia,2012-03-12,Híbrido,112725
EI0900587ES,Asistente de Crédito,Crédito,2009-07-27,Oficina,25340
EI2200588ES,Especialista RRHH,Talento Humano,2022-07-30,Híbrido,41298
EI0900589ES,Ejecutivo Comercial,Comercial,2009-08-27,Oficina,42605
EI1700590ES,Analista de Operaciones,Operaciones,2017-01-03,Híbrido,58435
EI0300591ES,Cajero,Atención al Cliente,2003-02-28,Oficina,27922
EI0700592ES,Asistente Comercial,Comercial,2007-07-06,Híbrido,31829
EI2500593ES,Ejecutivo Comercial,Comercial,2025-11-16,Oficina,40309
EI2000594ES,Ejecutivo Comercial,Comercial,2020-12-25,Oficina,59551
EI1100595ES,Supervisor de Sucursal,Atención al Cliente,2011-08-30,Oficina,39230
EI9800596ES,Gerente Comercial,Comercial,1998-12-13,Híbrido,80244
EI2500597ES,Gerente Comercial,Comercial,2025-08-05,Híbrido,97261
EI0000598ES,Analista de Riesgo,Riesgo,2000-07-12,Oficina,46862
EI0600599ES,Gerente de Riesgo,Riesgo,2006-02-04,Híbrido,97092
EI9700600ES,Gerente de Operaciones,Operaciones,1997-11-02,Oficina,112995
EI0500601ES,Gerente Comercial,Comercial,2005-02-24,Oficina,98221
EI0000602ES,Soporte IT,IT,2000-03-03,Híbrido,31977
EI0100603ES,Ejecutivo Comercial,Comercial,2001-07-26,Híbrido,46151
EI2400604ES,Gerente IT,IT,2024-07-18,Remoto,126505
EI2000605ES,Gerente Comercial,Comercial,2020-12-16,Oficina,103776
EI0900606ES,Gerente de Operaciones,Operaciones,2009-08-22,Oficina,109958
EI2500607ES,Cajero,Atención al Cliente,2025-01-23,Oficina,27001
EI2500608ES,Asistente Comercial,Comercial,2025-01-31,Oficina,26669
EI9400609ES,Asistente de Crédito,Crédito,1994-09-24,Oficina,27736
EI0600610ES,Gerente Comercial,Comercial,2006-03-23,Híbrido,80291
EI2400611ES,Gerente de Área,Gerencia,2024-03-07,Híbrido,123154
EI9600612ES,Gerente de Operaciones,Operaciones,1996-12-02,Híbrido,103837
EI9500613ES,Director de Riesgo,Dirección,1995-07-08,Oficina,175613
EI0800614ES,Analista de Riesgo,Riesgo,2008-08-25,Oficina,65205
EI2600615ES,Gerente de Operaciones,Operaciones,2026-04-19,Híbrido,111042
EI1200616ES,Ejecutivo Comercial,Comercial,2012-08-27,Oficina,40611
EI0600617ES,Asistente de Plataforma,Atención al Cliente,2006-09-15,Oficina,29799
EI1800618ES,Director Comercial,Dirección,2018-03-27,Oficina,163581
EI2300619ES,Cajero,Atención al Cliente,2023-10-15,Oficina,28172
EI0800620ES,Asistente de Crédito,Crédito,2008-12-01,Oficina,28738
EI0800621ES,Analista de Riesgo,Riesgo,2008-07-18,Híbrido,53412
EI9100622ES,Analista de Operaciones,Operaciones,1991-05-03,Oficina,49502
EI2200623ES,Gerente Comercial,Comercial,2022-03-11,Oficina,103904
EI0500624ES,Gerente de Operaciones,Operaciones,2005-03-05,Híbrido,100631
EI0900625ES,Gerente Comercial,Comercial,2009-06-21,Híbrido,74028
EI1900626ES,Cajero,Atención al Cliente,2019-08-13,Oficina,29557
EI9600627ES,Asistente Comercial,Comercial,1996-10-09,Oficina,34413
EI0800628ES,Director Comercial,Dirección,2008-10-22,Híbrido,146345
EI2300629ES,Supervisor de Sucursal,Atención al Cliente,2023-04-26,Oficina,45279
EI9000630ES,Analista de Operaciones,Operaciones,1990-05-10,Oficina,44167
EI1000631ES,Analista de Datos,IT,2010-01-06,Remoto,58443
EI0500632ES,Analista RRHH,Talento Humano,2005-06-27,Oficina,43254
EI9300633ES,Analista de Riesgo,Riesgo,1993-10-12,Híbrido,41211
EI2200634ES,Asistente de Plataforma,Atención al Cliente,2022-07-12,Oficina,25064
EI1400635ES,Asistente Comercial,Comercial,2014-04-05,Oficina,29651
EI1200636ES,Gerente Comercial,Comercial,2012-12-14,Híbrido,106161
EI2300637ES,Analista de Riesgo,Riesgo,2023-12-17,Oficina,60830
EI9100638ES,Gerente IT,IT,1991-04-02,Remoto,125385
EI2400639ES,Cajero,Atención al Cliente,2024-09-22,Oficina,24489
EI1200640ES,Analista de Datos,IT,2012-08-31,Híbrido,52237
EI0100641ES,Asistente de Plataforma,Atención al Cliente,2001-08-26,Oficina,31314
EI9500642ES,Analista de Crédito,Crédito,1995-07-22,Oficina,36564
EI0300643ES,Analista de Crédito,Crédito,2003-05-14,Oficina,53757
EI0500644ES,Asistente de Plataforma,Atención al Cliente,2005-03-16,Oficina,26868
EI0500645ES,Gerente de Riesgo,Riesgo,2005-09-18,Híbrido,99608
EI2200646ES,Director de Riesgo,Dirección,2022-01-16,Oficina,144750
EI0400647ES,Cajero,Atención al Cliente,2004-09-15,Oficina,26230
EI9800648ES,Asistente Comercial,Comercial,1998-08-21,Híbrido,30919
EI9600649ES,Gerente IT,IT,1996-07-29,Remoto,117898
EI9400650ES,Gerente de Operaciones,Operaciones,1994-02-20,Híbrido,84075
EI1100651ES,Cajero,Atención al Cliente,2011-05-13,Oficina,23759
EI9300652ES,Asistente de Plataforma,Atención al Cliente,1993-07-03,Oficina,29050
EI1600653ES,Analista de Riesgo,Riesgo,2016-05-21,Híbrido,58316
EI1600654ES,Gerente de Área,Gerencia,2016-03-18,Híbrido,122691
EI2000655ES,Especialista RRHH,Talento Humano,2020-11-27,Híbrido,51041
EI9600656ES,Gerente Comercial,Comercial,1996-06-22,Oficina,103147
EI2100657ES,Ejecutivo Comercial,Comercial,2021-11-25,Oficina,49998
EI1300658ES,Soporte IT,IT,2013-09-26,Híbrido,31934
EI1100659ES,Analista de Operaciones,Operaciones,2011-03-27,Oficina,36068
EI9500660ES,Analista de Operaciones,Operaciones,1995-04-30,Híbrido,54713
EI9500661ES,Gerente Comercial,Comercial,1995-06-04,Híbrido,94221
EI1300662ES,Gerente de Operaciones,Operaciones,2013-06-14,Oficina,90046
EI0300663ES,Analista de Crédito,Crédito,2003-09-05,Híbrido,47270
EI1100664ES,Analista de Operaciones,Operaciones,2011-10-19,Oficina,35916
EI2500665ES,Gerente Comercial,Comercial,2025-02-27,Híbrido,108641
EI0300666ES,Gerente de Área,Gerencia,2003-09-09,Oficina,108578
EI2600667ES,Gerente de Crédito,Crédito,2026-09-29,Oficina,102033
EI1400668ES,Cajero,Atención al Cliente,2014-07-24,Oficina,24856
EI9200669ES,Gerente de Crédito,Crédito,1992-01-03,Híbrido,97366
EI0300670ES,Analista RRHH,Talento Humano,2003-11-23,Híbrido,48538
