numero_empleado,titulo,departamento,fecha_ingreso,modalidad_trabajo,salario_bruto_anual_eur
EI0900364ES,Asistente Comercial,Comercial,11/30/2009,Hibrido,28700
EI0900365ES,Asistente de Plataforma,Atencion al Cliente,3/13/2009,Oficina,26093
EI2500366ES,Gerente IT,IT,12/30/2025,Remoto,121173
EI9000367ES,Gerente de Operaciones,Operaciones,7/29/1990,Oficina,112220
EI0900368ES,Analista de Credito,Credito,8/26/2009,Oficina,52126
EI9600369ES,Gerente de Credito,Credito,6/6/1996,Hibrido,95874
EI1600370ES,Asistente Comercial,Comercial,6/28/2016,Oficina,26666
EI0600371ES,Cajero,Atencion al Cliente,4/26/2006,Oficina,29988
EI0500372ES,Cajero,Atencion al Cliente,3/11/2005,Oficina,23640
EI0800373ES,Analista RRHH,Talento Humano,2/19/2008,Oficina,34022
EI2200374ES,Especialista RRHH,Talento Humano,7/13/2022,Hibrido,51354
EI2400375ES,Asistente de Credito,Credito,5/11/2024,Hibrido,34534
EI0700376ES,Asistente Comercial,Comercial,12/15/2007,Hibrido,30834
EI1700377ES,Supervisor de Sucursal,Atencion al Cliente,1/21/2017,Oficina,48252
EI1200378ES,Ejecutivo Comercial,Comercial,12/10/2012,Oficina,44138
EI9400379ES,Analista de Riesgo,Riesgo,11/6/1994,Hibrido,44003
EI1200380ES,Ejecutivo Comercial,Comercial,4/22/2012,Oficina,42563
EI9400381ES,Gerente de Credito,Credito,6/20/1994,Oficina,73463
EI2000382ES,Ejecutivo Comercial,Comercial,6/2/2020,Oficina,35876
EI1700383ES,Asistente de Plataforma,Atencion al Cliente,2/13/2017,Oficina,28356
EI0300384ES,Cajero,Atencion al Cliente,8/1/2003,Oficina,27095
EI2400385ES,Gerente de Area,Gerencia,2/6/2024,Hibrido,95014
EI9900386ES,Analista de Datos,IT,1/22/1999,Remoto,64238
EI1200387ES,Asistente de Plataforma,Atencion al Cliente,8/23/2012,Oficina,27287
EI2600388ES,Gerente de Area,Gerencia,4/24/2026,Oficina,125424
EI0900389ES,Gerente de Talento Humano,Talento Humano,4/22/2009,Hibrido,87807
EI0400390ES,Asistente de Plataforma,Atencion al Cliente,2/10/2004,Oficina,29165
EI1000391ES,Ejecutivo Comercial,Comercial,8/15/2010,Oficina,36179
EI1400392ES,Cajero,Atencion al Cliente,12/21/2014,Oficina,27401
EI2100393ES,Ejecutivo Comercial,Comercial,9/3/2021,Hibrido,40378
EI9600394ES,Asistente de Plataforma,Atencion al Cliente,1/13/1996,Oficina,28119
EI1100395ES,Analista de Datos,IT,11/13/2011,Remoto,52168
EI2000396ES,Soporte IT,IT,9/29/2020,Remoto,38837
EI1500397ES,Especialista RRHH,Talento Humano,3/22/2015,Oficina,40121
EI0100398ES,Ejecutivo Comercial,Comercial,10/25/2001,Hibrido,51210
EI2000399ES,Asistente de Credito,Credito,5/6/2020,Hibrido,30779
EI9200400ES,Director Comercial,Direccion,10/3/1992,Oficina,121844
EI0600401ES,Gerente Comercial,Comercial,6/9/2006,Oficina,92863
EI0500402ES,Asistente de Credito,Credito,4/23/2005,Oficina,31235
EI0500403ES,Ejecutivo Comercial,Comercial,6/25/2005,Hibrido,46710
EI9200404ES,Analista de Credito,Credito,7/13/1992,Oficina,56667
EI0000405ES,Gerente de Credito,Credito,7/11/2000,Oficina,90453
EI9200406ES,Asistente Comercial,Comercial,12/9/1992,Oficina,29995
EI9700407ES,Gerente de Area,Gerencia,8/13/1997,Hibrido,91291
EI1000408ES,Gerente de Riesgo,Riesgo,9/4/2010,Hibrido,107687
EI9000409ES,Analista de Credito,Credito,12/1/1990,Hibrido,57805
EI0400410ES,Gerente de Area,Gerencia,3/13/2004,Hibrido,114755
EI1500411ES,Analista de Credito,Credito,9/7/2015,Hibrido,38202
EI2000412ES,Gerente de Credito,Credito,12/28/2020,Hibrido,83494
EI1200413ES,Ejecutivo Comercial,Comercial,7/21/2012,Hibrido,56868
EI1700414ES,Gerente de Area,Gerencia,7/31/2017,Hibrido,109629
EI9900415ES,Especialista RRHH,Talento Humano,1/19/1999,Oficina,51284
EI9900416ES,Supervisor de Sucursal,Atencion al Cliente,8/9/1999,Oficina,44416
EI9200417ES,Desarrollador,IT,2/18/1992,Remoto,59485
EI1800418ES,Arquitecto de Software,IT,1/6/2018,Hibrido,76026
EI0500419ES,Soporte IT,IT,2/9/2005,Hibrido,34478
EI2500420ES,Soporte IT,IT,12/9/2025,Remoto,38700
EI9900421ES,Analista de Credito,Credito,5/30/1999,Oficina,46380
EI1200422ES,Desarrollador,IT,8/21/2012,Remoto,59654
EI1400423ES,Asistente Comercial,Comercial,3/22/2014,Oficina,30133
EI0800424ES,Gerente de Area,Gerencia,1/18/2008,Hibrido,106466
EI9000425ES,Gerente de Area,Gerencia,11/1/1990,Oficina,123831
EI9900426ES,Analista de Riesgo,Riesgo,7/22/1999,Hibrido,61653
EI1800427ES,Analista de Riesgo,Riesgo,8/13/2018,Hibrido,57456
EI2200428ES,Asistente Comercial,Comercial,8/5/2022,Oficina,25981
EI1000429ES,Desarrollador,IT,9/30/2010,Hibrido,49682
EI2300430ES,Gerente de Area,Gerencia,6/26/2023,Hibrido,109678
EI0400431ES,Gerente de Area,Gerencia,4/17/2004,Oficina,94222
EI0100432ES,Analista de Credito,Credito,12/22/2001,Oficina,44405
EI2000433ES,Analista de Riesgo,Riesgo,10/23/2020,Oficina,59701
EI0000434ES,Analista de Credito,Credito,9/12/2000,Oficina,38721
EI9100435ES,Gerente de Operaciones,Operaciones,3/30/1991,Hibrido,96094
EI1100436ES,Analista de Credito,Credito,10/10/2011,Hibrido,53344
EI1900437ES,Analista de Credito,Credito,1/8/2019,Oficina,36212
EI0200438ES,Gerente de Operaciones,Operaciones,3/27/2002,Oficina,88941
EI2500439ES,Desarrollador,IT,6/3/2025,Hibrido,58204
EI2200440ES,Gerente IT,IT,5/30/2022,Hibrido,121840
EI9300441ES,Gerente de Operaciones,Operaciones,10/7/1993,Hibrido,100572
EI0800442ES,Gerente Comercial,Comercial,4/4/2008,Oficina,93818
EI2200443ES,Gerente de Area,Gerencia,6/27/2022,Oficina,99211
EI1500444ES,Gerente de Operaciones,Operaciones,8/12/2015,Oficina,112784
EI1900445ES,Supervisor de Sucursal,Atencion al Cliente,10/18/2019,Oficina,54019
EI0100446ES,Asistente Comercial,Comercial,4/18/2001,Oficina,33133
EI1600447ES,Arquitecto de Software,IT,11/27/2016,Remoto,78013
EI1600448ES,Ejecutivo Comercial,Comercial,3/18/2016,Hibrido,59157
EI2300449ES,Supervisor de Sucursal,Atencion al Cliente,5/17/2023,Oficina,42731
EI9900450ES,Analista de Datos,IT,10/12/1999,Hibrido,54455
EI9900451ES,Gerente de Talento Humano,Talento Humano,8/9/1999,Hibrido,97992
EI0100452ES,Analista de Datos,IT,5/29/2001,Remoto,48665
EI0600453ES,Supervisor de Sucursal,Atencion al Cliente,10/23/2006,Oficina,38701
EI1400454ES,Asistente de Plataforma,Atencion al Cliente,6/25/2014,Oficina,29943
EI2000455ES,Ejecutivo Comercial,Comercial,8/16/2020,Hibrido,43072
EI0600456ES,Cajero,Atencion al Cliente,4/14/2006,Oficina,25893
EI0600457ES,Asistente Comercial,Comercial,7/1/2006,Oficina,30049
EI2300458ES,Gerente de Riesgo,Riesgo,3/4/2023,Oficina,83583
EI1400459ES,Analista de Riesgo,Riesgo,10/17/2014,Hibrido,52605
EI2100460ES,Asistente Comercial,Comercial,6/5/2021,Oficina,30945
EI0000461ES,Supervisor de Sucursal,Atencion al Cliente,8/8/2000,Oficina,49496
EI9000462ES,Analista de Credito,Credito,5/9/1990,Hibrido,47877
EI9400463ES,Director Comercial,Direccion,1/18/1994,Oficina,173916
EI9900464ES,Ejecutivo Comercial,Comercial,6/9/1999,Hibrido,40250
EI0400465ES,Supervisor de Sucursal,Atencion al Cliente,3/24/2004,Oficina,48313
EI0200466ES,Gerente de Operaciones,Operaciones,4/17/2002,Hibrido,85249
EI2300467ES,Asistente de Plataforma,Atencion al Cliente,1/22/2023,Oficina,29765
EI2200468ES,Gerente de Area,Gerencia,3/7/2022,Oficina,117680
EI2100469ES,Director de Riesgo,Direccion,5/1/2021,Oficina,137102
EI0800470ES,Gerente de Area,Gerencia,11/17/2008,Hibrido,129460
EI2100471ES,Analista de Operaciones,Operaciones,3/9/2021,Oficina,35896
EI1800472ES,Asistente de Credito,Credito,10/12/2018,Hibrido,28010
EI9000473ES,Arquitecto de Software,IT,2/20/1990,Hibrido,96257
EI0300474ES,Asistente Comercial,Comercial,9/16/2003,Oficina,30140
EI9700475ES,Gerente Comercial,Comercial,1/29/1997,Oficina,86358
EI2500476ES,Gerente de Area,Gerencia,7/22/2025,Hibrido,110932
EI2200477ES,Ejecutivo Comercial,Comercial,12/24/2022,Hibrido,39374
EI2000478ES,Arquitecto de Software,IT,11/2/2020,Remoto,108864
EI9800479ES,Desarrollador,IT,11/29/1998,Remoto,45531
EI9800480ES,Director Comercial,Direccion,2/28/1998,Hibrido,145788
EI0000481ES,Asistente Comercial,Comercial,1/26/2000,Oficina,25339
EI9300482ES,Gerente de Riesgo,Riesgo,12/28/1993,Oficina,110305
EI2100483ES,Desarrollador,IT,6/16/2021,Hibrido,51059
EI1700484ES,Analista de Datos,IT,9/21/2017,Remoto,73108
EI9300485ES,Gerente de Operaciones,Operaciones,12/30/1993,Oficina,104112
EI9000486ES,Gerente de Riesgo,Riesgo,8/20/1990,Hibrido,114461
EI2000487ES,Analista de Datos,IT,3/20/2020,Hibrido,77384
EI2200488ES,Cajero,Atencion al Cliente,1/4/2022,Oficina,23664
EI2600489ES,Cajero,Atencion al Cliente,6/27/2026,Oficina,28407
EI0200490ES,Analista de Operaciones,Operaciones,12/1/2002,Hibrido,59459
EI9500491ES,Analista de Riesgo,Riesgo,11/4/1995,Oficina,54133
EI9900492ES,Asistente de Credito,Credito,9/2/1999,Oficina,29636
EI9800493ES,Analista de Operaciones,Operaciones,2/3/1998,Oficina,48386
EI0300494ES,Gerente Comercial,Comercial,1/7/2003,Oficina,87157
EI1000495ES,Supervisor de Sucursal,Atencion al Cliente,3/25/2010,Oficina,43136
EI1600496ES,Analista de Credito,Credito,2/24/2016,Hibrido,57422
EI9000497ES,Gerente Comercial,Comercial,6/19/1990,Oficina,100728
EI2100498ES,Especialista RRHH,Talento Humano,2/1/2021,Oficina,48027
EI2100499ES,Analista de Datos,IT,10/12/2021,Remoto,72740
EI9400500ES,Gerente de Credito,Credito,4/11/1994,Oficina,106503
EI0400501ES,Gerente de Riesgo,Riesgo,12/6/2004,Hibrido,95390
EI1700502ES,Ejecutivo Comercial,Comercial,3/14/2017,Oficina,56980
EI0100503ES,Gerente IT,IT,5/18/2001,Remoto,123065
EI0700504ES,Especialista RRHH,Talento Humano,9/15/2007,Hibrido,56995
EI1500505ES,Arquitecto de Software,IT,2/6/2015,Hibrido,72695
EI9700506ES,Ejecutivo Comercial,Comercial,8/15/1997,Hibrido,51506
EI1000507ES,Director Comercial,Direccion,12/31/2010,Oficina,128645
EI2100508ES,Analista de Riesgo,Riesgo,11/10/2021,Hibrido,57380
EI0100509ES,Gerente de Credito,Credito,9/6/2001,Hibrido,77657
EI9500510ES,Gerente de Credito,Credito,9/27/1995,Hibrido,102716
EI0600511ES,Asistente Comercial,Comercial,3/5/2006,Hibrido,32046
EI1700512ES,Desarrollador,IT,6/30/2017,Remoto,57285
EI9700513ES,Director IT,Direccion,5/27/1997,Remoto,140679
EI1400514ES,Arquitecto de Software,IT,12/5/2014,Hibrido,98835
EI9600515ES,Gerente Comercial,Comercial,9/1/1996,Oficina,73576
EI9100516ES,Arquitecto de Software,IT,8/11/1991,Remoto,100818
EI2100517ES,Gerente de Credito,Credito,9/1/2021,Hibrido,100614
EI1200518ES,Gerente Comercial,Comercial,3/14/2012,Hibrido,72673
EI2100519ES,Analista de Credito,Credito,10/21/2021,Hibrido,53378
EI1200520ES,Gerente de Area,Gerencia,2/12/2012,Oficina,97372
EI0500521ES,Gerente de Talento Humano,Talento Humano,9/6/2005,Oficina,86132
EI9800522ES,Analista de Riesgo,Riesgo,2/7/1998,Oficina,67359
EI1500523ES,Analista de Operaciones,Operaciones,4/8/2015,Oficina,56729
EI1300524ES,Gerente de Operaciones,Operaciones,8/6/2013,Oficina,117407
EI9300525ES,Analista de Credito,Credito,6/12/1993,Hibrido,43066
EI0400526ES,Gerente de Riesgo,Riesgo,9/28/2004,Hibrido,81701
EI2000527ES,Asistente de Credito,Credito,7/13/2020,Hibrido,26998
EI1600528ES,Director Comercial,Direccion,6/25/2016,Hibrido,126951
EI9100529ES,Gerente Comercial,Comercial,4/19/1991,Hibrido,75312
EI1900530ES,Asistente Comercial,Comercial,8/2/2019,Hibrido,32861
EI0200531ES,Asistente Comercial,Comercial,1/30/2002,Oficina,34735
EI9100532ES,Gerente de Area,Gerencia,12/20/1991,Hibrido,119694
EI2200533ES,Asistente Comercial,Comercial,12/10/2022,Oficina,34325
EI9200534ES,Gerente de Operaciones,Operaciones,3/8/1992,Hibrido,98543
EI2300535ES,Gerente IT,IT,5/14/2023,Remoto,94634
EI0700536ES,Gerente de Credito,Credito,11/22/2007,Oficina,86722
EI2400537ES,Gerente Comercial,Comercial,7/31/2024,Oficina,96143
EI9900538ES,Gerente de Riesgo,Riesgo,5/5/1999,Hibrido,90678
EI0200539ES,Analista de Operaciones,Operaciones,10/13/2002,Oficina,56206
EI0300540ES,Gerente Comercial,Comercial,5/24/2003,Hibrido,102168
EI2600541ES,Asistente de Credito,Credito,3/4/2026,Oficina,30080
EI1900542ES,Analista de Credito,Credito,11/8/2019,Hibrido,38149
EI9800543ES,Asistente Comercial,Comercial,12/19/1998,Hibrido,33021
EI1100544ES,Ejecutivo Comercial,Comercial,5/16/2011,Hibrido,43797
EI2300545ES,Gerente de Riesgo,Riesgo,12/8/2023,Hibrido,107691
EI0900546ES,Director de Riesgo,Direccion,6/22/2009,Hibrido,161332
EI9100547ES,Gerente Comercial,Comercial,10/25/1991,Hibrido,103642
EI2000548ES,Analista de Datos,IT,5/5/2020,Hibrido,59695
EI1300549ES,Ejecutivo Comercial,Comercial,8/26/2013,Oficina,55629
EI1100550ES,Analista de Credito,Credito,1/2/2011,Oficina,49331
EI0300551ES,Analista de Datos,IT,6/23/2003,Hibrido,54739
EI0100552ES,Desarrollador,IT,2/25/2001,Remoto,74281
EI1500553ES,Analista de Operaciones,Operaciones,7/3/2015,Oficina,36563
EI1300554ES,Gerente IT,IT,1/11/2013,Remoto,97053
EI9400555ES,Ejecutivo Comercial,Comercial,3/29/1994,Hibrido,50225
EI0100556ES,Analista de Riesgo,Riesgo,6/7/2001,Oficina,59187
EI9000557ES,Asistente Comercial,Comercial,9/24/1990,Hibrido,26866
EI2500558ES,Gerente Comercial,Comercial,4/7/2025,Hibrido,81941
EI9300559ES,Cajero,Atencion al Cliente,9/26/1993,Oficina,25409
EI0300560ES,Asistente de Credito,Credito,5/9/2003,Hibrido,30143
EI1700561ES,Analista de Operaciones,Operaciones,12/25/2017,Hibrido,43685
EI9900562ES,Gerente de Talento Humano,Talento Humano,6/21/1999,Oficina,92129
EI1700563ES,Asistente de Credito,Credito,2/4/2017,Oficina,29248
EI1300564ES,Analista de Datos,IT,12/21/2013,Hibrido,46174
EI9500565ES,Ejecutivo Comercial,Comercial,3/27/1995,Oficina,35435
EI1100566ES,Supervisor de Sucursal,Atencion al Cliente,5/28/2011,Oficina,50078
EI1900567ES,Analista de Datos,IT,7/4/2019,Remoto,76897
EI2000568ES,Analista de Riesgo,Riesgo,12/24/2020,Hibrido,62079
EI9300569ES,Analista de Riesgo,Riesgo,12/6/1993,Oficina,44098
EI9800570ES,Cajero,Atencion al Cliente,7/24/1998,Oficina,22916
EI2100571ES,Gerente Comercial,Comercial,3/22/2021,Oficina,82335
EI1100572ES,Gerente de Operaciones,Operaciones,8/1/2011,Oficina,89512
EI1800573ES,Analista de Credito,Credito,1/31/2018,Oficina,52648
EI0300574ES,Gerente de Riesgo,Riesgo,7/2/2003,Oficina,110371
EI0800575ES,Ejecutivo Comercial,Comercial,12/4/2008,Oficina,35714
EI9600576ES,Gerente Comercial,Comercial,11/2/1996,Hibrido,99180
EI9000577ES,Analista de Credito,Credito,11/18/1990,Oficina,49729
EI0300578ES,Gerente de Riesgo,Riesgo,3/24/2003,Hibrido,117318
EI0400579ES,Gerente de Credito,Credito,12/22/2004,Oficina,70516
EI2100580ES,Asistente Comercial,Comercial,12/27/2021,Hibrido,32074
EI2300581ES,Analista de Riesgo,Riesgo,1/24/2023,Hibrido,58961
EI1100582ES,Gerente Comercial,Comercial,11/14/2011,Hibrido,96193
EI0000583ES,Analista de Riesgo,Riesgo,5/27/2000,Oficina,63405
EI9000584ES,Asistente de Credito,Credito,11/8/1990,Hibrido,31914
EI0200585ES,Gerente de Riesgo,Riesgo,1/6/2002,Hibrido,107337
EI1200586ES,Gerente de Area,Gerencia,3/12/2012,Hibrido,112725
EI0900587ES,Asistente de Credito,Credito,7/27/2009,Oficina,25340
EI2200588ES,Especialista RRHH,Talento Humano,7/30/2022,Hibrido,41298
EI0900589ES,Ejecutivo Comercial,Comercial,8/27/2009,Oficina,42605
EI1700590ES,Analista de Operaciones,Operaciones,1/3/2017,Hibrido,58435
EI0300591ES,Cajero,Atencion al Cliente,2/28/2003,Oficina,27922
EI0700592ES,Asistente Comercial,Comercial,7/6/2007,Hibrido,31829
EI2500593ES,Ejecutivo Comercial,Comercial,11/16/2025,Oficina,40309
EI2000594ES,Ejecutivo Comercial,Comercial,12/25/2020,Oficina,59551
EI1100595ES,Supervisor de Sucursal,Atencion al Cliente,8/30/2011,Oficina,39230
EI9800596ES,Gerente Comercial,Comercial,12/13/1998,Hibrido,80244
EI2500597ES,Gerente Comercial,Comercial,8/5/2025,Hibrido,97261
EI0000598ES,Analista de Riesgo,Riesgo,7/12/2000,Oficina,46862
EI0600599ES,Gerente de Riesgo,Riesgo,2/4/2006,Hibrido,97092
EI9700600ES,Gerente de Operaciones,Operaciones,11/2/1997,Oficina,112995
EI0500601ES,Gerente Comercial,Comercial,2/24/2005,Oficina,98221
EI0000602ES,Soporte IT,IT,3/3/2000,Hibrido,31977
EI0100603ES,Ejecutivo Comercial,Comercial,7/26/2001,Hibrido,46151
EI2400604ES,Gerente IT,IT,7/18/2024,Remoto,126505
EI2000605ES,Gerente Comercial,Comercial,12/16/2020,Oficina,103776
EI0900606ES,Gerente de Operaciones,Operaciones,8/22/2009,Oficina,109958
EI2500607ES,Cajero,Atencion al Cliente,1/23/2025,Oficina,27001
EI2500608ES,Asistente Comercial,Comercial,1/31/2025,Oficina,26669
EI9400609ES,Asistente de Credito,Credito,9/24/1994,Oficina,27736
EI0600610ES,Gerente Comercial,Comercial,3/23/2006,Hibrido,80291
EI2400611ES,Gerente de Area,Gerencia,3/7/2024,Hibrido,123154
EI9600612ES,Gerente de Operaciones,Operaciones,12/2/1996,Hibrido,103837
EI9500613ES,Director de Riesgo,Direccion,7/8/1995,Oficina,175613
EI0800614ES,Analista de Riesgo,Riesgo,8/25/2008,Oficina,65205
EI2600615ES,Gerente de Operaciones,Operaciones,4/19/2026,Hibrido,111042
EI1200616ES,Ejecutivo Comercial,Comercial,8/27/2012,Oficina,40611
EI0600617ES,Asistente de Plataforma,Atencion al Cliente,9/15/2006,Oficina,29799
EI1800618ES,Director Comercial,Direccion,3/27/2018,Oficina,163581
EI2300619ES,Cajero,Atencion al Cliente,10/15/2023,Oficina,28172
EI0800620ES,Asistente de Credito,Credito,12/1/2008,Oficina,28738
EI0800621ES,Analista de Riesgo,Riesgo,7/18/2008,Hibrido,53412
EI9100622ES,Analista de Operaciones,Operaciones,5/3/1991,Oficina,49502
EI2200623ES,Gerente Comercial,Comercial,3/11/2022,Oficina,103904
EI0500624ES,Gerente de Operaciones,Operaciones,3/5/2005,Hibrido,100631
EI0900625ES,Gerente Comercial,Comercial,6/21/2009,Hibrido,74028
EI1900626ES,Cajero,Atencion al Cliente,8/13/2019,Oficina,29557
EI9600627ES,Asistente Comercial,Comercial,10/9/1996,Oficina,34413
EI0800628ES,Director Comercial,Direccion,10/22/2008,Hibrido,146345
EI2300629ES,Supervisor de Sucursal,Atencion al Cliente,4/26/2023,Oficina,45279
EI9000630ES,Analista de Operaciones,Operaciones,5/10/1990,Oficina,44167
EI1000631ES,Analista de Datos,IT,1/6/2010,Remoto,58443
EI0500632ES,Analista RRHH,Talento Humano,6/27/2005,Oficina,43254
EI9300633ES,Analista de Riesgo,Riesgo,10/12/1993,Hibrido,41211
EI2200634ES,Asistente de Plataforma,Atencion al Cliente,7/12/2022,Oficina,25064
EI1400635ES,Asistente Comercial,Comercial,4/5/2014,Oficina,29651
EI1200636ES,Gerente Comercial,Comercial,12/14/2012,Hibrido,106161
EI2300637ES,Analista de Riesgo,Riesgo,12/17/2023,Oficina,60830
EI9100638ES,Gerente IT,IT,4/2/1991,Remoto,125385
EI2400639ES,Cajero,Atencion al Cliente,9/22/2024,Oficina,24489
EI1200640ES,Analista de Datos,IT,8/31/2012,Hibrido,52237
EI0100641ES,Asistente de Plataforma,Atencion al Cliente,8/26/2001,Oficina,31314
EI9500642ES,Analista de Credito,Credito,7/22/1995,Oficina,36564
EI0300643ES,Analista de Credito,Credito,5/14/2003,Oficina,53757
EI0500644ES,Asistente de Plataforma,Atencion al Cliente,3/16/2005,Oficina,26868
EI0500645ES,Gerente de Riesgo,Riesgo,9/18/2005,Hibrido,99608
EI2200646ES,Director de Riesgo,Direccion,1/16/2022,Oficina,144750
EI0400647ES,Cajero,Atencion al Cliente,9/15/2004,Oficina,26230
EI9800648ES,Asistente Comercial,Comercial,8/21/1998,Hibrido,30919
EI9600649ES,Gerente IT,IT,7/29/1996,Remoto,117898
EI9400650ES,Gerente de Operaciones,Operaciones,2/20/1994,Hibrido,84075
EI1100651ES,Cajero,Atencion al Cliente,5/13/2011,Oficina,23759
EI9300652ES,Asistente de Plataforma,Atencion al Cliente,7/3/1993,Oficina,29050
EI1600653ES,Analista de Riesgo,Riesgo,5/21/2016,Hibrido,58316
EI1600654ES,Gerente de Area,Gerencia,3/18/2016,Hibrido,122691
EI2000655ES,Especialista RRHH,Talento Humano,11/27/2020,Hibrido,51041
EI9600656ES,Gerente Comercial,Comercial,6/22/1996,Oficina,103147
EI2100657ES,Ejecutivo Comercial,Comercial,11/25/2021,Oficina,49998
EI1300658ES,Soporte IT,IT,9/26/2013,Hibrido,31934
EI1100659ES,Analista de Operaciones,Operaciones,3/27/2011,Oficina,36068
EI9500660ES,Analista de Operaciones,Operaciones,4/30/1995,Hibrido,54713
EI9500661ES,Gerente Comercial,Comercial,6/4/1995,Hibrido,94221
EI1300662ES,Gerente de Operaciones,Operaciones,6/14/2013,Oficina,90046
EI0300663ES,Analista de Credito,Credito,9/5/2003,Hibrido,47270
EI1100664ES,Analista de Operaciones,Operaciones,10/19/2011,Oficina,35916
EI2500665ES,Gerente Comercial,Comercial,2/27/2025,Hibrido,108641
EI0300666ES,Gerente de Area,Gerencia,9/9/2003,Oficina,108578
EI2600667ES,Gerente de Credito,Credito,9/29/2026,Oficina,102033
EI1400668ES,Cajero,Atencion al Cliente,7/24/2014,Oficina,24856
EI9200669ES,Gerente de Credito,Credito,1/3/1992,Hibrido,97366
EI0300670ES,Analista RRHH,Talento Humano,11/23/2003,Hibrido,48538
EI2500671ES,Asistente de Plataforma,Atencion al Cliente,1/18/2025,Oficina,29181
EI2200672ES,Ejecutivo Comercial,Comercial,4/20/2022,Oficina,54847
EI1200673ES,Gerente Comercial,Comercial,8/23/2012,Hibrido,100207
EI1000674ES,Asistente Comercial,Comercial,2/22/2010,Hibrido,27440
EI2500675ES,Gerente de Credito,Credito,11/17/2025,Hibrido,96845
EI0700676ES,Gerente Comercial,Comercial,9/27/2007,Oficina,92216
EI2300677ES,Analista de Operaciones,Operaciones,1/5/2023,Oficina,44089
EI2100678ES,Gerente de Credito,Credito,9/21/2021,Hibrido,71625
EI1800679ES,Supervisor de Sucursal,Atencion al Cliente,12/10/2018,Oficina,39056
EI1500680ES,Asistente Comercial,Comercial,2/3/2015,Oficina,26395
EI1400681ES,Supervisor de Sucursal,Atencion al Cliente,4/22/2014,Oficina,53902
EI1500682ES,Gerente Comercial,Comercial,7/31/2015,Oficina,104193
EI1200683ES,Analista de Credito,Credito,7/19/2012,Oficina,35611
EI1300684ES,Supervisor de Sucursal,Atencion al Cliente,11/9/2013,Oficina,40889
EI0200685ES,Gerente IT,IT,5/2/2002,Hibrido,103487
EI1500686ES,Asistente Comercial,Comercial,12/31/2015,Oficina,32278
EI1700687ES,Asistente Comercial,Comercial,3/22/2017,Hibrido,30249
EI1200688ES,Director Financiero,Direccion,1/18/2012,Oficina,176490
EI0900689ES,Desarrollador,IT,8/9/2009,Remoto,51829
EI1300690ES,Gerente de Talento Humano,Talento Humano,9/6/2013,Hibrido,100799
